window_id,channel,exchange_channel,sigma_scope,xi,band,ds_left,ds_right,area_invabs_den_simple,area_invabs_detM,area_abs_D_total_sq,area_sigma,prefactor,omega_bin,omega_sigma_bin,sigma_eff_bin,rate_bin,rate_func
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.48,2,0.02,0.05,0.0,79048.50907930553,9.982126679245695,0.9261204285187948,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.48,3,0.05,0.1,0.0,144469.25767093783,18.342726782811994,1.7109366012871274,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.48,4,0.1,0.2,0.0,144178.75491964616,18.540075870448018,1.7508352857378733,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.48,5,0.2,0.5,0.0,180913.61869766,24.04092282507485,2.341643984643111,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.48,6,0.5,1.0,0.0,102243.85998494671,14.69866305296993,1.535254447472043,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.48,7,1.0,2.0,0.0,86953.41163019223,14.339491870791287,1.684932353619272,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.48,1,0.0,0.02,0.0,233.0823804596164,0.051746911500088616,4.435460390765784,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.48,2,0.02,0.05,0.0,179.09664790053304,0.03992967276568844,0.9261204285187948,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.48,3,0.05,0.1,0.0,554.508834883017,0.12416679783354431,1.7109366012871274,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.48,4,0.1,0.2,0.0,1088.1041046376893,0.24601995591940118,1.7508352857378733,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.48,5,0.2,0.5,0.0,3137.326790996248,0.7272431962766899,2.341643984643111,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.48,6,0.5,1.0,0.0,4318.885918590446,1.0524610132245003,1.535254447472043,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.48,7,1.0,2.0,0.0,7981.293197632931,2.1068932417324295,1.684932353619272,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.47,1,0.0,0.02,0.0,1.4004091883457575e6,177.6651230591445,16.656027121110498,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.47,2,0.02,0.05,0.0,82814.64213587205,10.576788629970842,0.9979082369072994,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.47,3,0.05,0.1,0.0,143936.05502503202,18.48695659743945,1.753548961092023,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.47,4,0.1,0.2,0.0,138704.99959064345,18.052156408729953,1.7335568611224212,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.47,5,0.2,0.5,0.0,170994.66232226844,23.02436204515552,2.280350197333074,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.47,6,0.5,1.0,0.0,96094.91220096953,14.030097003571901,1.4899344751585415,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.47,7,1.0,2.0,0.0,81871.2594075187,13.747760793899268,1.6423826957029661,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,1,0.0,0.02,,,,,0.0049109804919687475,0.0010853213635242604,46.840526701422384,43158.209425935944,0.23003291286422656,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,2,0.02,0.05,,,,,0.0049109804919687475,0.0038285310313463205,0.3397281245315439,88.7358941980619,0.0016683981921475413,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,3,0.05,0.1,,,,,0.0049109804919687475,0.010539717204120457,0.39528823103834304,37.50463350988267,0.0019412527913341378,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,4,0.1,0.2,,,,,0.0049109804919687475,0.03668825186967025,0.6773967475422393,18.46358747068664,0.003326682212503016,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,5,0.2,0.5,,,,,0.0049109804919687475,0.25872825662998944,1.9416364965523203,7.504539789517769,0.009535338957062989,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,6,0.5,1.0,,,,,0.0049109804919687475,0.8808041304928943,2.9625798215098182,3.363494469368543,0.014549171709334972,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,7,1.0,2.0,,,,,0.0049109804919687475,3.0391211135249088,4.944921849165639,1.6270894329151289,0.02428441473556248,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,8,2.0,5.0,,,,,0.0049109804919687475,15.145669083379945,11.928730561510429,0.7876001050756078,0.05858176308152912,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,9,5.0,10.0,,,,,0.0049109804919687475,32.45519245293841,17.8799741396102,0.5509125901976093,0.08780820419653139,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,10,10.0,20.0,,,,,0.0049109804919687475,62.952245460556625,21.226526291425177,0.3371845775497377,0.10424305652945078,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,all,full_process_rate,-0.47,11,20.0,,,,,,0.0049109804919687475,79.52720637539414,15.628310756735196,0.19651527406815364,0.07675032924875189,0.6127215245161636
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.47,1,0.0,0.02,0.0,238.4567737054653,0.05228271635697533,16.656027121110498,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.47,2,0.02,0.05,0.0,183.22311947205978,0.04034270440987192,0.9979082369072994,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.47,3,0.05,0.1,0.0,567.2745490579186,0.1254498365490591,1.753548961092023,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.47,4,0.1,0.2,0.0,1113.1064604186558,0.24855614096700446,1.7335568611224212,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.47,5,0.2,0.5,0.0,3209.036238232371,0.7346934293628239,2.280350197333074,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.47,6,0.5,1.0,0.0,4416.454121460292,1.0631015723852921,1.4899344751585415,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.47,7,1.0,2.0,0.0,8157.85776996125,2.12771363633475,1.6423826957029661,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.46,1,0.0,0.02,0.0,411969.67703783256,52.93485159101458,5.047984891601498,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.46,2,0.02,0.05,0.0,71269.3200075669,9.21539178670116,0.8838964053530475,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.46,3,0.05,0.1,0.0,128127.15026535028,16.664568431164817,1.606929939198711,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.46,4,0.1,0.2,0.0,126478.81622485803,16.676675211584225,1.6280114135322066,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.46,5,0.2,0.5,0.0,158164.96089011815,21.599542067352203,2.1746193067825863,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.46,6,0.5,1.0,0.0,89719.53666107504,13.312352038109175,1.4368990624835591,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,s,full_process,-0.46,7,1.0,2.0,0.0,76939.82993901918,13.160436190925513,1.597998143243026,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.46,1,0.0,0.02,0.0,243.8289424142174,0.05280898260704094,5.047984891601498,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.46,2,0.02,0.05,0.0,187.34786497196654,0.040748381612663795,0.8838964053530475,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.46,3,0.05,0.1,0.0,580.0348433232971,0.12671002464683573,1.606929939198711,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.46,4,0.1,0.2,0.0,1138.0977515091893,0.2510471355892869,1.6280114135322066,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.46,5,0.2,0.5,0.0,3280.7093535864187,0.742010743670774,2.1746193067825863,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.46,6,0.5,1.0,0.0,4513.955754053986,1.0735517841881599,1.4368990624835591,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,ssbar_to_ssbar,t,full_process,-0.46,7,1.0,2.0,0.0,8334.236275890964,2.1481598159987825,1.597998143243026,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.21,1,0.0,0.02,9937.015075574775,0.0,9033.645286851726,33.06907225057387,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.21,2,0.02,0.05,679.7991389538139,0.0,617.9988901003662,2.411241767333679,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.21,3,0.05,0.1,800.1617749555037,0.0,727.4194103632788,2.9921228244174096,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.21,4,0.1,0.2,442.35553944042914,0.0,402.14118662264553,1.8598440839192467,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.21,5,0.2,0.5,285.4495109143515,0.0,259.4994180137532,1.5340982229780318,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.21,6,0.5,1.0,84.79282921147876,0.0,77.0843493885701,0.7260318937803353,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.21,7,1.0,2.0,50.871696204752105,0.0,46.24697206949014,0.7630986432408494,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.21,1,0.0,0.02,6.020024973537158,1268.5152126296746,1.1078073580977836,33.06907225057387,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.21,2,0.02,0.05,4.412137442962472,971.7420142280558,0.8073525269258339,2.411241767333679,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.21,3,0.05,0.1,13.029111242272428,2999.092799893948,2.370310710030779,2.9921228244174096,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.21,4,0.1,0.2,23.11303063965065,5843.015391732191,4.150631783808037,1.8598440839192467,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.21,5,0.2,0.5,52.93782518022887,16534.66871554179,9.200412553358596,1.5340982229780318,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.21,6,0.5,1.0,49.63293631857679,21913.584749179165,8.06218884642512,0.7260318937803353,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.21,7,1.0,2.0,58.939331101923045,38137.97216730418,8.621236944544448,0.7630986432408494,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.2,1,0.0,0.02,425.37723234377046,0.0,386.92600241513014,1.5587346678825136,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.2,2,0.02,0.05,143.33525691086786,0.0,130.3787173941808,0.5551994084697112,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.2,3,0.05,0.1,258.3351651550811,0.0,234.9834103390038,1.053435697707983,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.2,4,0.1,0.2,220.06743621811924,0.0,200.17482573869472,1.0024449106757678,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.2,5,0.2,0.5,195.8532350294449,0.0,178.14942485866442,1.130658057074255,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.2,6,0.5,1.0,71.30607106771683,0.0,64.86048365621825,0.642098903160845,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.2,7,1.0,2.0,46.27407349736385,0.0,42.091209666174514,0.72151241313624,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,1,0.0,0.02,,,,,0.04153234820992492,0.0021905793901702457,0.0033518472612871562,1.5301190526706545,0.00013921008760226137,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,2,0.02,0.05,,,,,0.04153234820992492,0.007291171505372917,0.3075485127208247,42.180946161284226,0.012773211921765814,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,3,0.05,0.1,,,,,0.04153234820992492,0.022881094261797404,0.4903980890734573,21.432457882586185,0.020367384196880604,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,4,0.1,0.2,,,,,0.04153234820992492,0.08383989363639151,0.8626459324614556,10.289205950125584,0.03582771124886455,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,5,0.2,0.5,,,,,0.04153234820992492,0.4449698075047812,1.6758825084702826,3.7662836448791532,0.06960333590071023,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,6,0.5,1.0,,,,,0.04153234820992492,1.0254837636380238,1.5255621787977551,1.4876512265641775,0.0633601796257201,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,7,1.0,2.0,,,,,0.04153234820992492,2.372588426978208,1.7460644210599836,0.7359322844223,0.0725181555324242,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,8,2.0,5.0,,,,,0.04153234820992492,7.032927202795655,3.7363700760298295,0.5312681289441737,0.15518022303881454,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,9,5.0,10.0,,,,,0.04153234820992492,9.263008979253042,4.310447294573585,0.46533985924314347,0.17902299797875895,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,10,10.0,20.0,,,,,0.04153234820992492,11.211165955015796,2.761997090517083,0.2463612706831251,0.11471222491815503,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,all,full_process_rate,-0.2,11,20.0,,,,,,0.04153234820992492,8.304568046088706,0.8952736098301483,0.10780495804978142,0.03718281530662218,0.7606874497381042
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.2,1,0.0,0.02,6.4017131912459035,1279.677551715239,1.185794303191236,1.5587346678825136,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.2,2,0.02,0.05,4.684623983620169,980.2835005070953,0.8628510935256114,0.5551994084697112,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.2,3,0.05,0.1,13.81289167297269,3025.4231910315493,2.529426781626301,1.053435697707983,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.2,4,0.1,0.2,24.42728883823232,5894.170055973158,4.4154963654153745,1.0024449106757678,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.2,5,0.2,0.5,55.5850030749462,16678.256122724175,9.724151926371198,1.130658057074255,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.2,6,0.5,1.0,51.61047981529853,22100.317073609443,8.438332895961608,0.642098903160845,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.2,7,1.0,2.0,60.716055644822696,38451.980314017135,8.938907399019211,0.72151241313624,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.19,1,0.0,0.02,106.9047399943235,0.0,97.29780619074792,0.42987950023562227,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.19,2,0.02,0.05,53.36377681998751,0.0,48.56827129380064,0.22588803846699707,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.19,3,0.05,0.1,116.92704135458783,0.0,106.41945912576438,0.5198659955171041,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.19,4,0.1,0.2,126.40078944011326,0.0,115.0418542148343,0.6240815606469357,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.19,5,0.2,0.5,140.55225647124416,0.0,127.92160769052543,0.8718579963399328,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.19,6,0.5,1.0,60.31322614811203,0.0,54.8932123010578,0.5723510117359448,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,s,full_process,-0.19,7,1.0,2.0,42.085693398792884,0.0,38.30368644024991,0.6833390701730512,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.19,1,0.0,0.02,6.803623780095132,1290.8384266180492,1.2682335453887503,0.42987950023562227,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.19,2,0.02,0.05,4.970909846190788,988.822988572669,0.9213879410705147,0.22588803846699707,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.19,3,0.05,0.1,14.634594272554336,3051.7447281164295,2.6968934862858953,0.5198659955171041,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.19,4,0.1,0.2,25.799088278515097,5945.296454953754,4.69303950288932,0.6240815606469357,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.19,5,0.2,0.5,58.32349769389437,16821.693451910825,10.268089007962397,0.8718579963399328,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.19,6,0.5,1.0,53.62951479733144,22286.700903529447,8.82386518719362,0.5723510117359448,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,dubar_to_dubar,t,full_process,-0.19,7,1.0,2.0,62.50865109161678,38765.10004237764,9.260644817384463,0.6833390701730512,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.21,1,0.0,0.02,9937.015075574775,1687.1934569933467,2260.510880719013,8.28057202280393,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.21,2,0.02,0.05,679.7991389538139,1327.980367472352,152.77068250045699,0.5940556866725033,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.21,3,0.05,0.1,800.1617749555037,4216.056205003769,177.9047943348379,0.7289635919546193,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.21,4,0.1,0.2,442.35553944042914,8754.770169616715,95.83696489109394,0.44719761743593944,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.21,5,0.2,0.5,285.4495109143515,29353.606445029985,57.97194552032563,0.5444115729188739,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.21,6,0.5,1.0,84.79282921147876,55396.95437572035,14.532286422976068,0.8031477573212908,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.21,7,1.0,2.0,50.871696204752105,175969.04700122884,6.93223818962202,0.41173137280519045,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,t,full_process,-0.21,1,0.0,0.02,6.020024973537158,1268.5152126296746,1.6560249350273528,8.28057202280393,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,t,full_process,-0.21,2,0.02,0.05,4.412137442962472,971.7420142280558,1.2193205201573272,0.5940556866725033,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,t,full_process,-0.21,3,0.05,0.1,13.029111242272428,2999.092799893948,3.6177009865702683,0.7289635919546193,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,t,full_process,-0.21,4,0.1,0.2,23.11303063965065,5843.015391732191,6.485008863881662,0.44719761743593944,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,t,full_process,-0.21,5,0.2,0.5,52.93782518022887,16534.66871554179,15.242432034033268,0.5444115729188739,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,t,full_process,-0.21,6,0.5,1.0,49.63293631857679,21913.584749179165,15.039432312175803,0.8031477573212908,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,t,full_process,-0.21,7,1.0,2.0,58.939331101923045,38137.97216730418,19.226230192130153,0.41173137280519045,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.2,1,0.0,0.02,425.37723234377046,1746.0691973131725,94.25023995954461,0.3759454670266138,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.2,2,0.02,0.05,143.33525691086786,1374.539862253635,31.385054625613936,0.13250339953061233,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.2,3,0.05,0.1,258.3351651550811,4364.599908684375,55.91478437471335,0.2496260782282706,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.2,4,0.1,0.2,220.06743621811924,9066.64456033228,46.36021528031891,0.23771634683505896,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.2,5,0.2,0.5,195.8532350294449,30430.13578521079,38.53079776819357,0.4768011325030311,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.2,6,0.5,1.0,71.30607106771683,57546.388004773245,11.786061321856115,0.7291924121159559,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,s,full_process,-0.2,7,1.0,2.0,46.27407349736385,183275.72654933992,6.104844170290047,0.3908725739535641,,,,,,
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,all,full_process_rate,-0.2,1,0.0,0.02,,,,,0.04153234820992492,0.0021905793901702457,0.0003176037027648947,0.1449861640212964,1.31908275759931e-5,0.7135918340991559
mode_a_muB450p0_alpha1p0_xim0p20_1,uubar_to_uubar,all,full_process_rate,-0.2,2,0.02,0.05,,,,,0.04153234820992492,0.007291171505372917,0.07215490473336478,9.896201821640501,0.0029967626284400656,0.7135918340991559
