xi,T_MeV,muB_MeV,rho_hadron,rho_quark,area_residual,grid_status,grid_unresolved
-0.4125,101.0,301.4478190216669,0.2740869187821569,2.805293737409992,4.517105980922983e-06,automatic_grid_pass,False
-0.4125,102.0,300.3403654946021,0.28523830595116295,2.808893923760025,1.0969317378952705e-06,automatic_grid_pass,False
-0.4125,103.0,299.2059772813835,0.29681280455260184,2.8124990082309806,4.675712605641262e-06,temperature:interpolation_tolerance_exceeded,True
-0.4125,104.0,298.04413732976343,0.3088364853594278,2.8160924256082143,7.187288785141604e-07,automatic_grid_pass,False
-0.4125,105.0,296.85433863577066,0.3213331382729562,2.819665129223171,3.028521394355095e-06,automatic_grid_pass,False
-0.4125,106.0,295.63605896186937,0.33432398813799785,2.8231993710799,3.0346217220971025e-06,automatic_grid_pass,False
-0.4125,107.0,294.3887772920508,0.3478279882583303,2.8266809459638873,3.714564610919391e-06,temperature:interpolation_tolerance_exceeded,True
-0.4125,108.0,293.111976879441,0.36186194576358993,2.8300926282680625,3.873102754542879e-06,automatic_grid_pass,False
-0.4125,109.0,291.80513281591544,0.37648305973891566,2.8334148877731105,1.9048526112947991e-07,automatic_grid_pass,False
-0.4125,110.0,290.4677168412394,0.39169370997282243,2.8366299153712933,2.2623835344449798e-06,automatic_grid_pass,False
-0.4125,111.0,289.0992058955732,0.40751925193473804,2.8397133834769934,7.028562867323512e-07,temperature:interpolation_tolerance_exceeded,True
-0.4125,112.0,287.69907239106203,0.42400420154871865,2.8426455560290154,2.2109446803881628e-06,automatic_grid_pass,False
-0.4125,113.0,286.2667912278755,0.4411915463470686,2.845398984928178,2.5485732464808998e-06,automatic_grid_pass,False
-0.4125,114.0,284.8018404147044,0.4590995278940141,2.8479485154338917,2.8784436835208537e-06,automatic_grid_pass,False
-0.4125,115.0,283.30369066938033,0.4777775659316946,2.850267675211547,2.69679514503179e-06,temperature:interpolation_tolerance_exceeded,True
-0.4125,116.0,281.7718309527894,0.49727189186185905,2.8523194699866212,1.3730974084431706e-07,automatic_grid_pass,False
-0.4125,117.0,280.20574274840374,0.5176248113019257,2.8540775403933276,1.5359769956012196e-06,automatic_grid_pass,False
-0.4125,118.0,278.6049169726324,0.5389083322847206,2.855505990007524,2.3794724887482663e-06,automatic_grid_pass,False
-0.4125,119.0,276.96885337640344,0.5611714777089963,2.856564458764139,2.565153363094089e-06,temperature:interpolation_tolerance_exceeded,True
-0.4125,121.0,273.5890579323325,0.6089283801426165,2.8574030547332643,1.6859988355271075e-06,automatic_grid_pass,False
-0.4125,122.0,271.8443828107261,0.6345762047626612,2.85709439465312,3.943774964892391e-07,automatic_grid_pass,False
-0.4125,123.0,270.06259104360146,0.6615197196716339,2.8562334711658135,4.2145351725241323e-07,temperature:interpolation_tolerance_exceeded,True
-0.4125,124.0,268.24325939617006,0.6898887614446695,2.854755340749258,3.3799055950477588e-06,rho:rho_geometry_not_converged,True
-0.4125,125.0,266.385987984832,0.7197743042484575,2.8526066046126823,2.383626957551014e-06,automatic_grid_pass,False
-0.4125,126.0,264.4904233322561,0.7513349330101862,2.8497239090560216,5.334750903105063e-07,automatic_grid_pass,False
-0.4125,127.0,262.55623659667697,0.7847184372127847,2.846013448413609,3.5548269999552114e-06,temperature:interpolation_tolerance_exceeded,True
-0.4125,128.0,260.5831625438495,0.8200861056104795,2.841406880792158,1.9997483193474116e-06,automatic_grid_pass,False
-0.4125,129.0,258.57097737076435,0.857651762577598,2.8358049108019916,4.3140534346220154e-07,automatic_grid_pass,False
-0.4125,130.0,256.51953670858006,0.8976389110977983,2.8290953590778347,1.1409512279369734e-06,automatic_grid_pass,False
-0.4125,131.0,254.42877589114414,0.9402972747590383,2.8211562420979903,4.1690206276580495e-06,temperature:interpolation_tolerance_exceeded,True
-0.4125,132.0,252.29870885056118,0.9859164782866294,2.8118476767166936,4.601825204100926e-06,automatic_grid_pass,False
-0.4125,133.0,250.12948294458093,1.034841147284681,2.800981380023701,3.1689276822429618e-06,automatic_grid_pass,False
-0.4125,134.0,247.92133705677668,1.0874228943919533,2.7883579303295107,3.1140453883466076e-06,automatic_grid_pass,False
-0.4125,135.0,245.67465926503144,1.144131298199,2.7737117411186936,1.8176362514098882e-07,temperature:interpolation_tolerance_exceeded,True
-0.4125,136.0,243.38998329637474,1.2054501024249078,2.756727963096567,1.4366674717077066e-06,automatic_grid_pass,False
-0.4125,137.0,241.06799422499944,1.2719741529172117,2.7369611330937564,1.5853555729984192e-06,automatic_grid_pass,False
-0.4125,138.0,238.70952459566797,1.3443937878763188,2.713828827671096,3.313133492014821e-06,rho:rho_geometry_not_converged,True
-0.4125,139.0,236.31555063664698,1.423667118973947,2.686524250852254,4.3011003362379465e-06,temperature:interpolation_tolerance_exceeded,True
-0.4125,139.5,235.10560423770244,1.466252878367406,2.6709278933155924,4.21814812292086e-06,automatic_grid_pass,False
-0.4125,140.0,233.88719895217326,1.511061191245531,2.6537792242449614,9.696185824092777e-07,temperature:interpolation_tolerance_exceeded,True
-0.4125,140.5,232.66049900477475,1.5583891823155667,2.6347907110136424,6.324889762411131e-07,automatic_grid_pass,False
-0.4125,141.0,231.4256652839965,1.6085923484777191,2.613600456090885,2.2970961326740874e-06,automatic_grid_pass,False
-0.4,7.0,339.0891655707396,0.0,2.7309426802788903,3.769563153969567e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,9.0,339.0320034161527,0.0,2.7304952290548807,6.50387993777232e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,11.0,338.95904208019846,5.616118624219821e-06,2.729948246353103,1.0286676865004668e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4,13.0,338.8696461146519,2.344597788623417e-05,2.729306908725601,1.9826463634489656e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,15.0,338.7631815275877,7.276363988396243e-05,2.728577074235551,1.256715478751484e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,17.0,338.6390130812876,0.00016837523082980429,2.727765386500652,2.7940798787864202e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,19.0,338.49651452965736,0.0003369811175137124,2.7268797353624636,2.937441712719057e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,21.0,338.33504717449466,0.0006086391838917508,2.72592888450986,4.6705614670266645e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,23.0,338.15394942844785,0.0009880941993425322,2.7249223930594444,4.5599917128727463e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,25.0,337.9525898400647,0.001464223929275145,2.7238725015707117,4.379804806787179e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,27.0,337.73032843012254,0.002106818637088728,2.7227917712619547,1.022098230451813e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,29.0,337.48617252522024,0.0028985335666601654,2.7216857889961275,1.1704613498534115e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4,31.0,337.21989641321704,0.003858033943436867,2.720581655199788,7.249524228335679e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4,33.0,336.92991904331495,0.005033500936362045,2.7194732012247775,3.1909687376403493e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4,35.0,336.61699944343206,0.006413913182899833,2.718416737596197,3.939448546578112e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4,37.0,336.277832764071,0.008116502161416355,2.7173653591614393,2.7110034942544548e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4,39.0,335.9125245494373,0.009804271641552571,2.7163619383005884,4.652256908839267e-06,rho:geometry_tolerance_exceeded,True
-0.4,41.0,335.5200808664273,0.011852838920793519,2.7154232995186236,3.0372135638374908e-06,rho:geometry_tolerance_exceeded,True
-0.4,43.0,335.0993524333637,0.014127182173188984,2.7145644300723974,8.203931334948157e-08,rho:geometry_tolerance_exceeded,True
-0.4,45.0,334.6492076943334,0.016611499741613127,2.713802719134524,4.922101758947031e-06,rho:geometry_tolerance_exceeded,True
-0.4,49.0,333.65564515599164,0.022393106192981956,2.712639589098975,3.0426809348630997e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4,51.0,333.10951868561983,0.02572556381639135,2.712273449997476,9.906753764801941e-07,rho:geometry_tolerance_exceeded,True
-0.4,55.0,331.9112997807998,0.03329081326323598,2.7120652726999435,1.777031368530393e-06,rho:geometry_tolerance_exceeded,True
-0.4,57.0,331.255979074885,0.03751993978369382,2.7122597948892277,2.585445044511704e-06,rho:geometry_tolerance_exceeded,True
-0.4,59.0,330.5608178726129,0.042163253155907,2.712676421192857,1.923068279620456e-06,rho:geometry_tolerance_exceeded,True
-0.4,61.0,329.8240506689235,0.04722519543805725,2.7133359078966195,1.0400027961859853e-06,automatic_grid_pass,False
-0.4,63.0,329.04375995021917,0.05257323608464897,2.7142573467452418,8.218367605914237e-07,automatic_grid_pass,False
-0.4,65.0,328.2178774187479,0.05832910760521668,2.7154583991445262,1.4704681793219687e-06,automatic_grid_pass,False
-0.4,67.0,327.34430539115556,0.06447516640478129,2.7169582591328885,4.600942162539165e-06,rho:geometry_tolerance_exceeded,True
-0.4,71.0,325.44469043696336,0.0783035348710738,2.720915940051754,1.4834431273669121e-06,rho:geometry_tolerance_exceeded,True
-0.4,73.0,324.41387997316576,0.08601878506048405,2.7234073107256065,4.4478757790694225e-06,rho:geometry_tolerance_exceeded,True
-0.4,75.0,323.3256494382029,0.0942918661372984,2.726259128205088,1.1365661612179177e-06,automatic_grid_pass,False
-0.4,77.0,322.17729527206984,0.10321337015555568,2.729483281263159,2.776824761671192e-06,automatic_grid_pass,False
-0.4,79.0,320.96598866727425,0.1126977861253566,2.7330891155355417,2.4685339194681916e-06,automatic_grid_pass,False
-0.4,81.0,319.6888003062122,0.12294657189521374,2.7370836205692375,9.52500551804731e-07,rho:geometry_tolerance_exceeded,True
-0.4,83.0,318.3426713317533,0.13398664674229774,2.741469482085785,1.8882622664047398e-06,automatic_grid_pass,False
-0.4,85.0,316.92444753910155,0.14580319999991612,2.746246703874994,2.270751788381511e-06,automatic_grid_pass,False
-0.4,87.0,315.43085810865205,0.15851197021701677,2.7514099525209774,2.7935173417700213e-06,automatic_grid_pass,False
-0.4,89.0,313.85852222200174,0.17217772579119714,2.7569483439938884,4.778029011875937e-06,automatic_grid_pass,False
-0.4,91.0,312.20395821341907,0.1868505432801717,2.762844719068968,3.7181795324389207e-06,automatic_grid_pass,False
-0.4,93.0,310.46358181273024,0.20268554354787457,2.7690745253372206,3.921856243125526e-06,automatic_grid_pass,False
-0.4,95.0,308.63371848121915,0.21969182100559537,2.7756049889812804,4.3766352296801695e-06,automatic_grid_pass,False
-0.4,97.0,306.71060604835407,0.23801774193747466,2.7823938823588836,4.2746080268510595e-06,automatic_grid_pass,False
-0.4,98.0,305.71287682388066,0.24772817981138598,2.785868896968335,1.1912438614596673e-06,automatic_grid_pass,False
-0.4,99.0,304.69038708830175,0.25778297671015427,2.7893878268187096,2.1208589660387186e-06,temperature:interpolation_tolerance_exceeded,True
-0.4,100.0,303.6426397808895,0.2682168848438662,2.7929423385421637,2.3778585943386057e-06,automatic_grid_pass,False
-0.4,101.0,302.56914080358194,0.2790811199396865,2.796521629720263,1.5786412609719667e-06,automatic_grid_pass,False
-0.4,102.0,301.4693884055007,0.29034940947238,2.8001180509404855,2.721012349101747e-06,automatic_grid_pass,False
-0.4,103.0,300.34287208748765,0.3020494651117942,2.803716147585015,3.904671820375476e-06,temperature:interpolation_tolerance_exceeded,True
-0.4,104.0,299.18908983326514,0.3142066785867471,2.8073077454547306,4.499098686467044e-06,automatic_grid_pass,False
-0.4,105.0,298.00753056783094,0.32684395719284043,2.810876846819198,3.1463277078884813e-06,automatic_grid_pass,False
-0.4,106.0,296.79767089598454,0.3399817121634997,2.8144096733875488,2.1875625642779083e-06,automatic_grid_pass,False
-0.4,107.0,295.5590030368079,0.35363835343134764,2.8178912779874867,3.005111849785553e-06,temperature:interpolation_tolerance_exceeded,True
-0.4,108.0,294.29100000413257,0.3678297907464385,2.821302036796392,8.969208242772339e-07,automatic_grid_pass,False
-0.4,109.0,292.9931452775129,0.38260883017167285,2.8246275110144543,3.8052418125326254e-06,automatic_grid_pass,False
-0.4,110.0,291.664914887934,0.3979892699742019,2.827842288697225,4.885303031787168e-06,automatic_grid_pass,False
-0.4,111.0,290.3057847203509,0.4139933319477237,2.8309313418348996,4.952118268419163e-06,temperature:interpolation_tolerance_exceeded,True
-0.4,112.0,288.9152327457988,0.4306572254230375,2.833864471776924,3.5790493653733215e-06,automatic_grid_pass,False
-0.4,113.0,287.4927339966774,0.44804013087940814,2.8366235193101805,3.245189326269804e-06,automatic_grid_pass,False
-0.4,114.0,286.0377730959177,0.466153461889471,2.8391767069077107,2.5736805621908416e-06,automatic_grid_pass,False
-0.4,115.0,284.54983125554963,0.48504584999141104,2.8414976593377754,4.15955668243577e-06,temperature:interpolation_tolerance_exceeded,True
-0.4,116.0,283.0283859447911,0.5047621763116316,2.8435579201484757,7.16386058246133e-07,automatic_grid_pass,False
-0.4,117.0,281.47293544370643,0.5253525382831297,2.8453165752376255,3.0646581344033626e-06,automatic_grid_pass,False
-0.4,118.0,279.88296786481,0.5469033581094658,2.8467433392225203,4.863276744492229e-06,automatic_grid_pass,False
-0.4,119.0,278.2579966119066,0.5694263281861026,2.8477999525648614,3.046901049298228e-06,temperature:interpolation_tolerance_exceeded,True
-0.4,120.0,276.5975352487134,0.5930293455286246,2.8484437347727405,4.335019131640233e-06,automatic_grid_pass,False
-0.4,121.0,274.9011048884647,0.6177794057941447,2.8486283816117046,3.0236570049221477e-06,automatic_grid_pass,False
-0.4,122.0,273.168253785457,0.6437506287064456,2.848304465506997,3.0536648283592343e-06,automatic_grid_pass,False
-0.4,123.0,271.39854164774323,0.6710771788905417,2.8474186612297743,3.702613202893369e-06,temperature:interpolation_tolerance_exceeded,True
-0.4,124.0,269.59156481788403,0.6998137156618464,2.845914659930902,2.7392455376846892e-06,rho:rho_geometry_not_converged,True
-0.4,125.0,267.74693029991323,0.7301361670818532,2.8437320587662978,3.120706186832817e-06,automatic_grid_pass,False
-0.4,126.0,265.86429070036957,0.7621489277955613,2.840781247713193,1.975460329447338e-06,automatic_grid_pass,False
-0.4,127.0,263.94333700965933,0.7960436150635876,2.8370081898463178,3.757731210708964e-06,temperature:interpolation_tolerance_exceeded,True
-0.4,128.0,261.98381888809354,0.8319634497739273,2.8323043064437248,8.590569467346455e-07,automatic_grid_pass,False
-0.4,130.0,257.9483475484492,0.9108164936352144,2.8197130251733187,3.308444216825346e-06,automatic_grid_pass,False
-0.4,131.0,255.87221634393077,0.9542394350599112,2.8115738354815374,4.2769105813216055e-06,temperature:interpolation_tolerance_exceeded,True
-0.4,132.0,253.75719945789723,1.0007154617033103,2.801999359164401,3.9711235812176196e-06,rho:rho_geometry_not_converged,True
-0.4,133.0,251.60344263863976,1.050609748842515,2.7908077295622005,4.620430535907035e-06,automatic_grid_pass,False
-0.4,134.0,249.41122503561718,1.1043264560742525,2.777768377613346,4.525478031672787e-06,automatic_grid_pass,False
-0.4,135.0,247.18097815639197,1.1623018175194708,2.762609547634025,7.224607410054951e-08,temperature:interpolation_tolerance_exceeded,True
-0.4,136.0,244.91325759167827,1.2251092451334065,2.7449223275611594,1.3669573444723514e-06,automatic_grid_pass,False
-0.4,137.0,242.6087847057336,1.2933911078049174,2.7242589259211,1.9534619182493777e-06,automatic_grid_pass,False
-0.4,138.0,240.26843514096493,1.3679539625148662,2.6999414630901355,3.3847380875320855e-06,automatic_grid_pass,False
-0.4,139.0,237.89322605251823,1.449853327902793,2.6709606472780414,4.975000547261616e-07,temperature:interpolation_tolerance_exceeded,True
-0.4,139.5,236.69290749366715,1.4940180751221703,2.6543082985910003,5.182889417404857e-07,automatic_grid_pass,False
-0.4,140.0,235.48431563712,1.5406757436613838,2.6358723148405967,2.999528193282572e-07,temperature:interpolation_tolerance_exceeded,True
-0.4,140.5,234.26760699950592,1.5901410980435666,2.6152857228298303,5.786121315325727e-07,automatic_grid_pass,False
-0.4,141.0,233.04295201340153,1.6429041545567549,2.592082728218065,4.274903346968165e-06,automatic_grid_pass,False
-0.3875,5.0,339.99517828371086,0.0,2.722912331187199,2.3648144135340952e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.3875,7.0,339.9532946999387,0.0,2.7225698036499426,4.3855984141965925e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.3875,9.0,339.8962886797907,1.008677502747878e-06,2.7221230359965936,4.5293159024532815e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.3875,11.0,339.8235354778214,7.112618145618687e-06,2.721576752506333,3.329784521755578e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
