axis,xi,T_MeV,level,reason,bracket_semantics,summary_status,boundary_row_present,candidate_diagnostic_field_count,candidate_diagnostic_fields,left,right,midpoint,position_error_MeV,density_error,maxwell_area
rho,-0.325,67.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.011990075599783268,0.004493900019127597,6.447046345843532e-07
rho,-0.325,67.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.002859331557488076,0.0028136833384120874,4.824277061015909e-06
rho,-0.325,69.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.010081043272634815,0.0028227190641120087,9.360166333552758e-07
rho,-0.325,77.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.008229089060932893,0.0027104332880601434,3.88292399939108e-06
rho,-0.325,140.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.00018602789717192536,0.0031249999999998224,3.901021841684496e-06
rho,-0.325,141.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.00017381772781277505,0.004143734011671896,4.4497768165747905e-06
rho,-0.325,141.5,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.00028602474569083824,0.007929004182829047,2.3489521852270264e-07
rho,-0.325,141.5625,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.00025819054687303833,0.009040400929040349,8.863277722553532e-09
rho,-0.3125,1.0,3,rho_geometry_not_converged,rho_refinement_level,partial_candidate_diagnostics,False,3,"left,right,midpoint",2.0,3.0,3.0,,,
rho,-0.3125,5.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.18600434384148912,0.011388159859650866,4.718326182080387e-06
rho,-0.3125,5.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0423095364686219,0.0030784384832875725,2.3925725788059155e-06
rho,-0.3125,7.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.20959150511458802,0.015827545279704553,3.887555228882129e-06
rho,-0.3125,7.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.046200294931054486,0.004172421987855735,1.6831176045503833e-06
rho,-0.3125,9.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.2188124328234835,0.017978594891863035,3.825354166317636e-06
rho,-0.3125,9.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.04671518788455842,0.004694586750445288,8.445018519900394e-07
rho,-0.3125,11.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.020052493230991786,0.002583330107117583,1.2806077497362666e-06
rho,-0.3125,11.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.22354909348234742,0.01953420410502309,1.7768744420523959e-06
rho,-0.3125,11.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.04604213817879099,0.005068549439212447,8.942572219420783e-07
rho,-0.3125,13.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.01856852753377325,0.0026996347723792524,4.792874299471895e-06
rho,-0.3125,13.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.22387578985802747,0.020498421963829228,1.6928427197995116e-06
rho,-0.3125,13.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.04429847440587764,0.0053018956877899865,4.792874299471895e-06
rho,-0.3125,15.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.01676351347310856,0.002786019844907884,2.3874090891963724e-06
rho,-0.3125,15.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.2218435386340616,0.02121494486465441,3.849137461299067e-06
rho,-0.3125,15.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0419181991025539,0.005475547071862229,2.3874090891963724e-06
rho,-0.3125,17.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.01467933224398621,0.0028454067288525143,4.485753416255228e-06
rho,-0.3125,17.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.2175468719226501,0.021686897158436056,1.4895334149115508e-06
rho,-0.3125,17.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03898151248023396,0.00559310800315651,4.485753416255228e-06
rho,-0.3125,19.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.01241735460490645,0.0028998101352692767,2.8759382117496526e-06
rho,-0.3125,19.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.21231059212175296,0.02214029547267149,4.695855886703831e-06
rho,-0.3125,19.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.035728251588636795,0.005703064017650306,4.404158909199988e-06
rho,-0.3125,21.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.009982039514738972,0.0029444000182835043,3.1018271854517772e-06
rho,-0.3125,21.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.20586158818235845,0.02251623824018016,2.4295833551042124e-06
rho,-0.3125,21.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03213723437124827,0.005793737980745395,2.5364519229651187e-06
